depth_ft,weight_on_bit_klb,torque_ftlb,rpm,anhydrite_pct,calcite_pct,chlorite_pct,epidote_pct,hematite_pct,quartz_pct,h2s_shakers_ppm,h2s_rig_floor_ppm,h2s_pits_ppm,hardness_index,soft_to_hard_ratio,chlorite_likely_imputed,rop_per_wob,rop_per_rpm,rop_per_torque,high_wob,high_rpm,high_torque,aggressive_drilling,mse_simplified,quartz_x_wob,rpm_x_torque,hardness_x_wob,depth_bin,rop_ft_hr
9847.0,10.5,13.8072,42.64,0.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,2.85,0.04998750312421895,1,6.591817316841104,1.6243845252051583,5.014040471296645,0,0,0,0,10.508496738461538,420.0,588.739008,29.925,19.0,69.28
730.0,0.43,1.3497,30.07,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,333.45454545454544,4.877659574468085,107.90615576965507,0,0,0,0,0.4302765997342057,2.15,40.585479,0.17200000000000001,1.0,146.72
1360.0,25.07,12.6418,103.04,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,5.850079744816586,1.4237748665696262,11.596768839216555,0,1,0,0,25.07887760561576,250.7,1302.6110720000001,18.802500000000002,2.0,146.72
2868.0,63.91,14.8324,99.1,5.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.925,0.6993006993006993,1,3.175375469336671,2.0479265462617295,13.675012127418746,1,1,0,0,63.917241555030046,639.0999999999999,1469.8908399999998,59.116749999999996,5.0,202.97
6365.0,59.52,10.6799,60.84,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.31,0.06665555740709882,1,0.945069712749874,0.924568611339359,5.262911720408984,0,0,0,0,59.53154727414253,3571.2000000000003,649.765116,256.5312,12.0,56.26
5022.0,38.7,7.0732,50.08,0.0,0.0,2.0,0.0,0.0,40.0,10.0,0.0,90.0,2.85,0.04998750312421895,1,6.49005424954792,5.015571970453184,35.468432346961826,0,0,0,0,38.70140991026907,1548.0,354.22585599999996,110.29500000000002,9.0,251.23
2075.0,19.42,11.7199,97.26,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,27.805970149253724,5.554333299064459,46.05921619110137,0,1,0,0,19.4221097902458,97.10000000000001,1139.8774740000001,7.768000000000001,3.0,540.27
3951.0,63.99,14.3825,99.07,5.0,0.0,2.0,0.0,5.0,10.0,20.0,0.0,0.0,1.2,0.46635576282478347,1,2.0378125,1.316310052482842,9.061664061142956,1,1,0,0,64.00092443667101,639.9,1424.874275,76.788,7.0,130.42
3570.0,63.66,16.8312,98.14,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,2.3043819695303913,1.494854814060112,8.71196826829442,0,1,0,0,63.67125750676753,636.5999999999999,1651.813968,47.745,6.0,146.72
1624.0,10.82,9.6252,90.37,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,73.70452446906741,8.831821199380393,82.84415476585853,0,0,0,0,10.821089697610965,54.1,869.829324,4.328,3.0,798.22
415.0,3.82,1.3497,31.59,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,38.30809399477807,4.643037974683544,107.90615576965507,0,0,0,0,3.8202905814966264,19.099999999999998,42.637023,1.528,0.0,146.72
2428.0,28.23,12.4722,98.13,0.0,0.0,2.0,0.0,0.0,5.0,30.0,0.0,0.0,0.4,0.3992015968063872,1,16.202903682719544,4.662421031179947,36.657800708208484,0,1,0,0,28.232674716958783,141.15,1223.896986,11.292000000000002,4.0,457.57
4070.0,65.28,16.4108,98.97,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.825,0.4995004995004995,0,3.0917445244294686,2.039401899373611,12.292945532495372,1,1,0,0,65.28804565748254,652.8,1624.1768759999998,53.855999999999995,7.0,201.86
8553.0,70.22,16.101,72.87,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,3.55,0.03999200159968007,1,2.0271963548341163,1.9534851811196485,8.836819564272856,1,0,0,0,70.22824048230089,3511.0,1173.27987,249.28099999999998,16.0,142.37
5701.0,65.24,11.0856,74.66,0.0,5.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,4.4,0.11664722546242293,1,0.9328735632183908,0.8151868220168742,5.485958397923501,1,0,0,0,65.2535947913272,3914.3999999999996,827.6508959999999,287.056,11.0,60.87
4144.0,64.06,17.5688,98.07,10.0,0.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,1.175,1.4985014985014986,0,1.7245200561885434,1.1265293637846656,6.28541197351355,1,1,1,1,64.07559250874209,640.6,1722.972216,75.27050000000001,8.0,110.49
2327.0,29.05,16.1084,97.42,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,5.048864418444597,1.505901672995997,9.102640460591621,0,1,0,0,29.060695020295782,145.25,1569.280328,11.620000000000001,4.0,146.72
8399.0,70.05,1.3719,29.28,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,4.25,0.03332777870354941,1,0.448330002854696,1.072379651758279,22.72957522251972,1,0,0,0,70.05127846059834,4203.0,40.169232,297.7125,16.0,31.41
4661.0,80.08,13.9473,99.05,0.0,10.0,5.0,0.0,30.0,30.0,0.0,0.0,100.0,4.175,0.24995834027662056,0,0.7670121113747034,0.6201292146174036,4.401281050059826,1,1,0,0,80.1024850270996,2402.4,1381.480065,334.334,9.0,61.43
10593.0,40.28,21.7876,70.86,0.0,0.0,10.0,5.0,0.0,40.0,10.0,0.0,0.0,3.375,0.22217285047767163,0,7.13427649540829,4.055876957810074,13.186772855727234,0,0,1,0,40.2853709143712,1611.2,1543.869336,135.945,21.0,287.44
5741.0,65.16,11.6682,74.49,0.0,5.0,2.0,0.0,0.0,60.0,0.0,0.0,90.0,4.4,0.11664722546242293,1,1.3418750959030228,1.1738255033557048,7.488311554862907,1,0,0,0,65.16993784836497,3909.6,869.164218,286.704,11.0,87.45
954.0,0.0,1.3497,27.13,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0.4,0.3992015968063872,1,11235.0,4.139646278555637,82.62852099727881,0,0,0,0,0.00032589320932716265,0.0,36.617360999999995,0.0,1.0,112.35
7825.0,55.42,18.3727,72.59,0.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0,2.925,0.12496875781054737,0,2.7468879668049793,2.0972451790633606,8.282787620969716,0,0,1,0,55.4287586149143,2216.8,1333.674293,162.1035,15.0,152.26
5032.0,40.21,6.1439,50.04,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,3.55,0.03999200159968007,1,3.900298359025361,3.1342657342657345,25.491151952420417,0,0,0,0,40.21195971925038,2010.5,307.440756,142.7455,9.0,156.87
6661.0,60.37,15.002,51.9,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,5.1,0.09998571632623911,1,1.3779397151374628,1.6027740319784243,5.542232880362377,0,0,0,0,60.37935709409926,4225.9,778.6038,307.88699999999994,13.0,83.2
6533.0,60.37,12.959,60.01,0.0,0.0,2.0,0.0,0.0,15.0,10.0,90.0,0.0,1.1,0.13324450366422386,1,0.6500496853262671,0.653948683772076,3.0264476829362326,0,0,0,0,60.38980819128884,905.55,777.66959,66.407,12.0,39.25
461.0,9.94,1.3497,41.24,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,14.745728643216081,3.556848484848485,107.90615576965507,0,0,0,0,9.940379347290943,49.699999999999996,55.661628,3.976,0.0,146.72
7575.0,65.09,18.7857,60.16,0.0,5.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,5.45,0.09332089054792694,1,0.8321044546850997,0.9002825328236664,2.8820421692195555,1,0,1,0,65.11085913089701,4881.75,1130.147712,354.74050000000005,14.0,54.17
6711.0,58.83,14.4415,59.88,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,5.36,0.053326223170243964,1,1.1957851801495583,1.174820504257806,4.868698750994707,0,0,0,0,58.84228871706693,4412.25,864.75702,315.3288,13.0,70.36
10409.0,40.48,17.4655,67.98,0.0,0.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,2.35,0.3332222592469177,0,6.6930106199061505,3.985880276511251,15.50742468026666,0,0,1,0,40.48438103645621,1214.3999999999999,1187.30469,95.128,20.0,271.0
9527.0,70.31,23.8528,57.59,0.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,100.0,2.15,0.06664445184938353,1,2.88410125142207,3.5210069444444443,8.499002631711283,1,0,1,0,70.31677291564935,2109.3,1373.682752,151.16649999999998,18.0,202.81
7107.0,60.33,17.0303,59.77,0.0,2.0,2.0,0.0,0.0,40.0,0.0,0.0,100.0,2.91,0.0999750062484379,1,0.8831620815379516,0.891435262629642,3.127292359876293,0,0,1,0,60.34909758031895,2413.2,1017.9010310000001,175.5603,14.0,53.29
10179.0,60.31,17.9597,84.09,0.0,3.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,1.74,0.6496751624187905,0,2.8212864721485413,2.0235434007134363,9.47038626131766,0,0,1,0,60.31887379501146,1206.2,1510.2311730000001,104.9394,20.0,170.18
6693.0,60.13,13.7334,52.58,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,5.36,0.053326223170243964,1,1.2001995344196874,1.3725042783799204,5.251975493691518,0,0,0,0,60.14000280055409,4509.75,722.102172,322.2968,13.0,72.18
2454.0,30.37,13.3425,98.44,0.0,0.0,2.0,0.0,0.0,5.0,30.0,0.0,0.0,0.4,0.3992015968063872,1,14.749506254114547,4.551447435246318,33.55850964238907,0,1,0,0,30.372931121847802,151.85,1313.4357,12.148000000000001,4.0,448.09
3303.0,64.46,11.7863,98.19,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,1.45,0.09995002498750624,1,2.445788738948348,1.605702647657841,13.366903181506066,1,1,0,0,64.46733906269895,1289.1999999999998,1157.296797,93.46699999999998,6.0,157.68
1001.0,0.0,1.3497,27.4,0.0,0.0,2.0,0.0,0.0,10.0,70.0,0.0,0.0,0.75,0.1998001998001998,1,14261.000000000002,5.202845676760307,104.88343016841952,0,0,0,0,0.00025930290281867897,0.0,36.98177999999999,0.0,1.0,142.61
9922.0,43.76,7.2945,31.11,0.0,0.0,2.0,0.0,0.0,45.0,0.0,0.0,0.0,3.2,0.04443457009553433,1,0.6424491660954993,0.903598971722365,3.849681703059758,0,0,0,0,43.76806725542126,1969.1999999999998,226.931895,140.032,19.0,28.12
9566.0,69.13,22.1711,52.92,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.03332777870354941,1,3.0976280011570725,4.046287549593803,9.655517535198884,1,0,1,0,69.13547807737417,4147.799999999999,1173.294612,293.8025,18.0,214.17
3879.0,60.31,10.7979,97.15,0.0,0.0,2.0,0.0,5.0,20.0,0.0,0.0,0.0,1.725,0.07996801279488204,1,1.0610079575596818,0.6587072869493618,5.921594389289316,0,0,0,0,60.32638831409155,1206.2,1049.015985,104.03475,7.0,64.0
7860.0,35.32,1.7997,27.48,0.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0,2.925,0.12496875781054737,0,3.554769317860176,4.568570389232448,69.39824280267447,0,0,0,0,35.32039375601911,1412.8,49.455756,103.31099999999999,15.0,125.59
9246.0,55.4,16.9713,67.03,0.0,0.0,2.0,0.0,0.0,50.0,0.0,100.0,0.0,3.55,0.03999200159968007,1,2.5578415448475003,2.114110978520286,8.346239687185314,0,0,1,0,55.40802586594469,2770.0,1137.586239,196.67,18.0,141.73
7868.0,69.87,1.4014,27.39,0.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0,2.925,0.12496875781054737,0,0.4917000572409845,1.2540145985401459,24.344622360776533,1,0,0,0,69.87111679796334,2794.8,38.384346,204.36975,15.0,34.36
7161.0,60.15,17.3622,58.76,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,100.0,2.3,0.23325558147284237,1,0.9519614361702129,0.9744767738642166,3.296646366033087,0,0,1,0,60.167810804329605,1804.5,1020.2028720000001,138.345,14.0,57.27
5150.0,50.39,8.1796,49.99,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,3.55,0.03999200159968007,1,2.7964285714285713,2.8188,17.209631728045323,0,0,0,0,50.392901015991484,2519.5,408.898204,178.8845,10.0,140.94
1513.0,20.03,13.4458,76.77,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,7.321357285429141,1.9109143005991143,10.903848154699089,0,0,0,0,20.0370349217338,100.15,1032.234066,8.012,2.0,146.72
10738.0,53.17,20.8067,80.68,0.0,0.0,10.0,5.0,0.0,60.0,0.0,0.0,0.0,4.775,0.15382248884786956,0,4.974050394885295,3.2782253067294578,12.707105352913764,0,0,1,0,53.17634591371867,3190.2000000000003,1678.6845560000002,253.88675000000003,21.0,264.52
569.0,8.98,1.3497,29.42,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,16.32035595105673,4.985389058783554,107.90615576965507,0,0,0,0,8.980270620691066,44.900000000000006,39.708174,3.5920000000000005,0.0,146.72
752.0,0.43,1.3497,30.07,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,333.45454545454544,4.877659574468085,107.90615576965507,0,0,0,0,0.4302765997342057,2.15,40.585479,0.17200000000000001,1.0,146.72
5421.0,64.4,11.388,79.43,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.31,0.06665555740709882,1,1.5455674584691814,1.2531470292044309,8.73398841902088,1,0,0,0,64.40908546444356,3864.0000000000005,904.54884,277.564,10.0,99.55
9854.0,19.89,12.8484,42.31,0.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,2.85,0.04998750312421895,1,1.079396984924623,0.5075614366729678,1.6705033285634294,0,0,0,0,19.915296221684503,795.6,543.615804,56.6865,19.0,21.48
8932.0,54.86,15.0389,74.97,0.0,0.0,5.0,0.0,0.0,70.0,0.0,0.0,100.0,5.025,0.0714183688044565,0,2.909057772917806,2.128834355828221,10.60675531101941,0,0,0,0,54.867062997763576,3840.2,1127.466333,275.67150000000004,17.0,159.62
3078.0,65.16,11.4691,99.1,0.0,0.0,2.0,0.0,0.0,5.0,30.0,0.0,0.0,0.4,0.3992015968063872,1,2.437471229093141,1.6027646049843607,13.838192889686475,1,1,0,0,65.16715465069872,325.79999999999995,1136.5878099999998,26.064,5.0,158.85
1209.0,20.48,9.7285,39.46,0.0,0.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.75,0.1998001998001998,1,38.64177647632991,20.0600456042564,81.30307542229296,0,0,0,0,20.480484839993434,204.8,383.88661,15.36,2.0,791.77
2866.0,64.4,11.5871,99.11,5.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.925,0.6993006993006993,1,1.2813227759664647,0.8326271186440678,7.1164342809840395,1,1,0,0,64.41391322366125,644.0,1148.397481,59.57000000000001,5.0,82.53
4625.0,73.59,11.2405,99.02,0.0,5.0,5.0,5.0,30.0,40.0,0.0,0.0,100.0,5.05,0.13331555792560992,0,1.687907608695652,1.2544683429263859,11.042175903293186,1,1,0,0,73.59895874364135,2943.6000000000004,1113.03431,371.6295,9.0,124.23
8035.0,55.14,15.7691,75.4,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,3.55,0.03999200159968007,1,1.7891205802357208,1.3084471555496617,6.253208357891134,0,0,0,0,55.1520489475071,2757.0,1188.99014,195.74699999999999,15.0,98.67
10485.0,15.85,19.1324,39.41,0.0,0.0,10.0,10.0,0.0,40.0,20.0,0.0,0.0,3.7,0.19996000799840033,0,0.08007566204287517,0.032217148655504825,0.06634486793714477,0,0,1,0,16.439068659375,634.0,754.007884,58.645,20.0,1.27
8001.0,59.7,16.8164,74.45,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,4.25,0.03332777870354941,1,1.7387372299447328,1.394305667472468,6.170066086625777,0,0,0,0,59.712057988827894,3582.0,1251.9809800000003,253.72500000000002,15.0,103.82
10777.0,55.37,20.8067,80.5,0.0,0.0,10.0,5.0,0.0,30.0,0.0,0.0,0.0,2.675,0.2856326763781777,0,4.616287468400145,3.1753819401316608,12.281005154515364,0,0,1,0,55.37655143295783,1661.1,1674.9393499999999,148.11475,21.0,255.65
5359.0,60.07,9.4924,78.51,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.31,0.06665555740709882,1,1.1567909454061251,0.8851248089658684,7.313941741033844,0,0,0,0,60.080721454812256,3604.2,745.248324,258.9017,10.0,69.5
4517.0,55.14,11.624,99.05,0.0,0.0,5.0,5.0,5.0,40.0,0.0,0.0,20.0,3.525,0.09998000399920016,0,0.8701722574796011,0.48445386634363014,4.1249785112601,0,1,0,0,55.16398660833333,2205.6,1151.3572,194.36849999999998,8.0,47.99
8583.0,69.73,16.8459,69.32,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,3.55,0.03999200159968007,1,2.1607398910238023,2.173517957594115,8.939896416091694,1,0,1,0,69.73774889043132,3486.5,1167.757788,247.5415,16.0,150.69
5337.0,59.53,14.2055,98.07,0.0,2.0,2.0,0.0,2.0,60.0,0.0,0.0,100.0,4.42,0.06450572488308337,1,2.1582129660732283,1.3101549755301796,9.039428792515212,0,1,0,0,59.540840661310405,3571.8,1393.1333849999999,263.1226,10.0,128.5
6848.0,60.64,14.2645,59.64,0.0,0.0,2.0,0.0,0.0,65.0,0.0,0.0,100.0,4.6,0.03076449776957391,1,0.6130255564715581,0.6233025984911986,2.604644646047147,0,0,0,0,60.66287536380747,3941.6,850.73478,278.94399999999996,13.0,37.18
4071.0,63.77,17.377,99.27,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.825,0.4995004995004995,0,2.8671997491376606,1.8419621273166802,10.517628112957958,0,1,1,0,63.779432495570866,637.7,1725.0147899999997,52.61025,7.0,182.87
7642.0,54.62,15.5478,58.17,0.0,2.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,2.91,0.0999750062484379,1,3.2866556836902805,3.086112066002063,11.540834822404197,0,0,0,0,54.625036842982844,2184.7999999999997,904.415526,158.9442,15.0,179.55
2983.0,63.96,16.1895,99.03,0.0,0.0,2.0,0.0,0.0,5.0,40.0,0.0,0.0,0.4,0.3992015968063872,1,4.560575269657652,2.9456785137318255,18.00919781474737,1,1,0,0,63.96549527398458,319.8,1603.246185,25.584000000000003,5.0,291.74
2759.0,60.1,16.9861,97.23,5.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.575,1.3972055888223553,1,6.529529196473133,4.036301933360757,23.09294485205429,0,1,1,0,60.104207792364335,300.5,1651.5585030000002,34.5575,5.0,392.49
4067.0,63.8,18.0998,99.24,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.825,0.4995004995004995,0,3.0098730606488013,1.9351133501259445,10.605307623496671,0,1,1,0,63.809351924569164,638.0,1796.2241519999998,52.635,7.0,192.06
6370.0,60.0,10.9749,60.96,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.31,0.06665555740709882,1,0.9930011664722547,0.9773659176644252,5.424719387522873,0,0,0,0,60.01122533395973,3600.0,669.029904,258.59999999999997,12.0,59.59
369.0,5.17,1.3497,33.1,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,28.324324324324326,4.431289640591967,107.90615576965507,0,0,0,0,5.170304471273768,25.85,44.67507,2.068,0.0,146.72
8684.0,55.82,19.8478,72.12,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,3.55,0.03999200159968007,1,2.627977789718789,2.034105088035491,7.388532465832066,0,0,1,0,55.82975549196483,2791.0,1431.423336,198.161,17.0,146.72
8093.0,59.21,17.5245,72.55,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,3.24,0.15905476028175417,1,4.141675109760216,3.380237045203969,13.987852519319055,0,0,1,0,59.21518347388699,2368.4,1271.4024749999999,191.84040000000002,16.0,245.27
10504.0,18.77,19.479,61.1,0.0,0.0,10.0,10.0,0.0,40.0,20.0,0.0,0.0,3.7,0.19996000799840033,0,6.253993610223642,1.9219440353460973,6.0264764739083585,0,0,1,0,18.780132529371702,750.8,1190.1669,69.449,20.0,117.45
8351.0,69.68,17.6278,74.56,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,4.25,0.03332777870354941,1,2.105323575835844,1.9675472710205175,8.318497771830954,1,0,1,0,69.68895746451305,4180.8,1314.328768,296.14000000000004,16.0,146.72
5287.0,50.34,14.3677,108.87,0.0,0.0,2.0,0.0,5.0,60.0,0.0,0.0,100.0,4.525,0.03076449776957391,1,2.9644488579940416,1.3708670095517999,10.381354458640812,0,1,0,0,50.35047907482415,3020.4,1564.211499,227.78850000000003,10.0,149.26
10080.0,59.49,20.6739,83.95,0.0,0.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,2.35,0.3332222592469177,0,4.627058823529412,3.279061457837065,13.310352496386077,0,0,1,0,59.49630384245605,1784.7,1735.573905,139.8015,19.0,275.31
1784.0,13.15,9.0794,76.62,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,36.558510638297875,6.2783505154639165,52.930886527163516,0,0,0,0,13.151445925399068,131.5,695.663628,9.8625,3.0,481.11
9778.0,54.49,18.2399,53.98,0.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,2.85,0.04998750312421895,1,2.228073394495413,2.2491202074458236,6.653735088959392,0,0,1,0,54.49810762353426,2179.6,984.5898019999998,155.2965,19.0,121.43
5108.0,49.63,8.1943,59.83,0.0,0.0,2.0,0.0,0.0,50.0,10.0,0.0,0.0,3.55,0.03999200159968007,1,2.6804995970991135,2.223596256684492,16.21832453713297,0,0,0,0,49.63368426368829,2481.5,490.264969,176.1865,10.0,133.06
3569.0,63.66,16.8312,98.14,0.0,0.0,2.0,0.0,5.0,30.0,0.0,0.0,0.0,2.425,0.057126535275635534,1,6.641118266059369,4.308099847172694,25.107474526755812,0,1,0,0,63.66390638280241,1909.8,1651.813968,154.3755,6.0,422.84
4506.0,54.78,12.4206,99.08,0.0,0.0,5.0,5.0,5.0,40.0,0.0,0.0,20.0,3.525,0.09998000399920016,0,1.64117539697025,0.907457866585932,7.233761845767702,0,1,0,0,54.793684343911934,2191.2,1230.633048,193.0995,8.0,89.92
10203.0,53.42,18.0998,77.9,0.0,3.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,2.44,0.433188937020993,0,2.377503275313494,1.630471056347067,7.014434173762273,0,0,1,0,53.43109866514484,1602.6000000000001,1409.97442,130.3448,20.0,127.03
4245.0,63.79,14.707,99.13,0.0,0.0,5.0,0.0,5.0,10.0,10.0,0.0,0.0,1.1,0.3331112591605596,0,1.5843260188087775,1.0195682872705265,6.868247604810763,0,1,0,0,63.80442185092492,637.9,1457.90491,70.16900000000001,8.0,101.08
4973.0,21.33,3.887,98.06,0.0,2.0,5.0,0.0,5.0,30.0,0.0,0.0,100.0,2.56,0.19994287346472436,0,0.865979381443299,0.18843683083511775,4.742109314857583,0,1,0,0,21.350614343969713,639.9,381.15922,54.6048,9.0,18.48
7457.0,60.25,16.5657,56.93,0.0,2.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,5.01,0.0571346950435652,1,0.5975771656156654,0.6324200913242009,2.1724572717894266,0,0,0,0,60.276182268212104,4217.5,943.085301,301.85249999999996,14.0,36.01
6447.0,59.85,11.8895,58.88,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.31,0.06665555740709882,1,1.072168392916806,1.0898284938020038,5.393503928736502,0,0,0,0,59.86090596292257,3591.0,700.05376,257.95349999999996,12.0,64.18
9460.0,47.63,4.0492,27.8,0.0,0.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,4.95,0.0285673475217826,1,3.623425692695214,6.207119741100323,42.52562081198266,0,0,0,0,47.63065207530557,3334.1000000000004,112.56776,235.76850000000002,18.0,172.62
8773.0,56.53,18.1293,73.3,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.03332777870354941,1,4.343119915104351,3.3496112399399807,13.53745734399894,0,0,1,0,56.535411400781854,3391.8,1328.87769,240.2525,17.0,245.56
4386.0,55.97,19.0734,99.06,0.0,0.0,5.0,0.0,5.0,20.0,0.0,0.0,0.0,1.8,0.1999200319872051,0,4.629867809932119,2.6161300090844857,13.58143727008814,0,1,1,0,55.977289675543034,1119.4,1889.411004,100.746,8.0,259.18
8663.0,55.51,18.6013,76.78,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,3.55,0.03999200159968007,1,4.887608069164266,3.5337934626904546,14.58038933336199,0,0,1,0,55.51526295395217,2775.5,1428.2078139999999,197.0605,17.0,271.36
4773.0,80.16,12.6123,99.07,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,100.0,1.225,0.6662225183211192,0,0.6236746912810278,0.5046427129592249,3.9612431965648103,1,1,0,0,80.18498501421715,400.79999999999995,1249.5005609999998,98.196,9.0,50.0
5863.0,64.9,10.6578,64.7,0.0,5.0,2.0,0.0,0.0,60.0,0.0,0.0,20.0,4.4,0.11664722546242293,1,0.8464027114466183,0.8490186988100756,5.1500778042333,1,0,0,0,64.91254885641493,3894.0000000000005,689.55966,285.56000000000006,11.0,54.94
2299.0,30.42,15.7912,97.13,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,19.06046664475846,5.970866790199712,36.706705819811155,0,0,0,0,30.422644390289992,152.10000000000002,1533.799256,12.168000000000001,4.0,580.01
8677.0,55.36,20.9394,70.52,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,3.55,0.03999200159968007,1,4.604117753296009,3.6144902878207854,12.168844931119745,0,0,1,0,55.36579213339609,2768.0,1476.6464879999999,196.528,17.0,254.93
6652.0,60.08,15.6806,50.47,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,5.1,0.09998571632623911,1,1.7560326177400567,2.0903328050713155,6.725045568684435,0,0,0,0,60.08749928818345,4205.599999999999,791.3998819999999,306.40799999999996,13.0,105.52
4653.0,80.12,14.1391,99.06,0.0,10.0,5.0,0.0,30.0,30.0,0.0,0.0,100.0,4.175,0.24995834027662056,0,0.9071508798202919,0.7337236297567375,5.137429235781782,1,1,0,0,80.13926573928474,2403.6000000000004,1400.619246,334.501,9.0,72.69
274.0,9.86,1.3497,22.42,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,14.865248226950357,6.541239411502451,107.90615576965507,0,0,0,0,9.860206230995706,49.3,30.260274,3.944,0.0,146.72
7407.0,60.17,17.4286,58.66,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,5.36,0.053326223170243964,1,0.6347623795280825,0.6510993693540141,2.190542818804262,0,0,1,0,60.19675639036902,4512.75,1022.3616759999999,322.51120000000003,14.0,38.2
8544.0,69.74,16.6616,74.43,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,3.55,0.03999200159968007,1,2.1035125448028675,1.9709833422890914,8.800595023872933,1,0,0,0,69.74845173371499,3486.9999999999995,1240.122888,247.57699999999997,16.0,146.72
