depth_ft,weight_on_bit_klb,torque_ftlb,rpm,rop_ft_hr,anhydrite_pct,calcite_pct,chlorite_pct,epidote_pct,hematite_pct,quartz_pct,h2s_shakers_ppm,h2s_rig_floor_ppm,h2s_pits_ppm,rop_ft_hr_outlier,weight_on_bit_klb_outlier,torque_ftlb_outlier,rpm_outlier,is_outlier_any
7905.0,69.89,3.0019,32.51,32.72,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,0,0,0,0,0
7906.0,70.05,1.3276,31.24,33.68,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,0,0,0,0,0
7907.0,70.12,1.4161,28.59,35.24,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,0,0,0,0,0
7908.0,70.05,2.7954,28.39,34.9,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,0,0,0,0,0
7909.0,70.03,1.8808,28.08,33.66,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,0,0,0,0,0
7910.0,70.01,1.4382,27.68,37.63,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
7911.0,69.74,1.6521,27.7,34.9,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7912.0,70.11,1.7111,31.49,37.44,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7913.0,70.0,1.7849,31.03,35.88,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7914.0,69.87,1.7923,32.81,35.86,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7915.0,70.1,1.8808,28.38,32.92,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7916.0,70.0,4.3737,28.08,28.36,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7917.0,53.88,16.1821,68.53,39.47,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7918.0,54.34,16.1821,70.58,119.01,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7919.0,55.18,16.8091,70.62,118.13,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7920.0,54.47,16.4403,70.53,122.29,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7921.0,54.79,16.3001,70.57,112.52,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7922.0,53.77,16.4255,70.65,119.57,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7923.0,34.71,0.0,0.0,135.81,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7924.0,56.56,0.0,0.01,158.05,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7925.0,70.03,1.9988,28.77,59.1,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7926.0,70.09,1.335,29.54,41.98,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7927.0,69.93,2.0799,31.24,34.8,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7928.0,69.96,1.4604,27.33,34.29,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7929.0,69.76,1.5341,32.32,32.49,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7930.0,69.78,1.5931,30.4,31.98,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7931.0,70.05,1.5931,32.77,32.34,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7932.0,69.95,1.276,28.7,32.92,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7933.0,69.84,1.4382,29.31,34.72,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7934.0,32.15,15.3413,76.49,17.4,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7935.0,43.96,16.2485,76.28,118.1,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7936.0,52.5,17.377,76.31,166.55,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7937.0,67.49,19.7814,76.06,217.63,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7938.0,71.03,22.1048,76.67,267.2,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,0,0,0,0,0
7939.0,69.83,22.1638,76.78,173.25,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,0.0,0,0,0,0,0
7940.0,69.95,22.7169,76.57,177.06,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,0.0,0,0,0,0,0
7941.0,70.12,22.8276,76.55,180.67,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7942.0,69.75,22.1343,77.03,185.34,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7943.0,69.85,22.7169,76.46,199.77,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7944.0,70.01,22.7096,76.95,189.73,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7945.0,70.0,22.894,76.47,182.63,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7946.0,69.83,22.4219,76.67,186.16,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7947.0,70.13,22.7907,76.59,179.29,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7948.0,70.22,22.9308,76.46,175.63,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7949.0,70.08,22.4883,76.54,162.44,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7950.0,70.13,22.5178,76.48,170.09,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7951.0,70.19,22.6727,76.49,166.85,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7952.0,70.09,22.7317,76.47,162.95,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7953.0,69.81,21.8097,76.58,159.9,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7954.0,37.85,4.1377,31.52,35.32,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7955.0,61.24,1.6743,27.82,147.01,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7956.0,69.72,2.2569,27.28,27.46,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7957.0,69.83,2.3823,27.55,28.56,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7958.0,69.89,1.3497,29.06,26.88,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7959.0,69.98,1.3571,31.42,26.64,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7960.0,69.98,1.9324,27.25,29.75,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7961.0,70.13,1.7702,28.57,28.98,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7962.0,70.45,3.9312,31.53,30.83,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7963.0,70.38,3.7247,28.04,25.22,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7964.0,69.57,1.6595,28.05,27.05,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7965.0,49.61,14.4194,74.26,56.97,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7966.0,49.86,14.8398,74.45,89.1,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7967.0,49.76,14.7734,74.38,92.36,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7968.0,49.87,14.7808,74.22,93.26,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7969.0,50.19,14.825,74.63,92.99,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7970.0,54.41,15.3929,74.26,111.6,0.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0
7971.0,54.89,16.0272,74.38,105.08,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7972.0,55.19,15.7691,74.56,105.7,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7973.0,54.62,15.924,74.84,94.54,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7974.0,54.89,15.8355,74.79,106.58,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7975.0,54.91,15.57,74.77,99.64,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7976.0,55.16,15.7986,74.8,93.53,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7977.0,55.12,15.7691,74.14,94.86,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7978.0,58.71,15.8355,74.2,106.22,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7979.0,59.94,16.396,74.59,102.63,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7980.0,59.77,16.5362,74.02,108.78,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7981.0,64.51,17.2516,74.06,137.65,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7982.0,64.97,17.4729,74.5,120.07,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7983.0,65.21,17.554,74.42,120.52,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7984.0,69.2,17.967,74.19,132.5,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7985.0,69.45,18.2768,74.61,134.11,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7986.0,70.35,18.2547,74.77,140.13,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7987.0,50.84,1.3571,28.78,43.7,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7988.0,70.1,1.512,27.15,50.54,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7989.0,69.86,2.4045,28.2,25.27,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7990.0,70.02,1.335,31.58,22.53,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7991.0,70.02,1.5636,29.5,21.3,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7992.0,69.93,3.5477,28.74,20.88,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7993.0,70.04,1.3866,32.47,20.03,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7994.0,69.96,1.8587,28.26,21.84,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7995.0,69.85,3.0388,27.02,24.54,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7996.0,69.92,1.7997,32.9,24.93,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7997.0,49.65,15.1938,36.28,41.89,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7998.0,59.2,16.8164,67.54,100.35,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
7999.0,59.39,15.7912,73.97,78.34,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,0,0
8000.0,59.87,16.5214,74.37,111.02,0.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,70.0,0,0,0,0,0
8001.0,59.7,16.8164,74.45,103.82,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8002.0,59.99,16.7279,74.35,99.74,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8003.0,60.12,16.9197,74.56,101.2,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8004.0,60.1,17.0893,74.41,99.21,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8005.0,60.02,16.8386,74.61,106.63,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8006.0,55.57,16.3296,74.27,100.91,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8007.0,54.68,15.8429,74.2,95.43,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8008.0,55.24,15.5552,75.14,106.0,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8009.0,54.91,15.5257,74.23,103.2,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8010.0,54.68,15.3708,74.44,97.83,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8011.0,55.41,15.6363,75.09,110.26,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8012.0,54.87,15.2381,74.76,101.18,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8013.0,54.68,15.4003,74.18,99.44,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8014.0,55.33,15.8502,74.44,103.28,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8015.0,55.38,15.8429,74.59,94.91,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8016.0,54.82,15.2454,74.47,96.86,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8017.0,55.34,15.2602,74.45,91.71,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8018.0,55.21,15.2233,74.8,93.7,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8019.0,44.77,2.0209,29.61,63.91,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8020.0,69.67,2.1758,31.72,124.65,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8021.0,70.11,3.9681,28.42,23.86,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8022.0,70.0,2.6257,27.12,20.36,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8023.0,69.99,1.2612,28.59,22.55,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8024.0,69.98,3.2084,28.39,27.13,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8025.0,69.88,1.7849,29.08,29.17,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8026.0,70.17,3.0019,32.79,22.75,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8027.0,70.04,3.1199,28.2,21.2,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8028.0,69.68,1.3719,30.23,21.84,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,0,0,0,0,0
8029.0,70.05,4.064,32.71,21.79,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,0,0,0,0,0
8030.0,70.24,2.8986,27.62,19.39,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,0,0,0,0,0
8031.0,56.0,16.6689,61.48,76.29,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8032.0,55.59,15.7617,75.43,75.75,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8033.0,54.83,15.3413,75.47,78.72,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8034.0,54.62,15.5331,75.54,91.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8035.0,55.14,15.7691,75.4,98.67,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8036.0,55.17,15.6953,75.7,90.04,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8037.0,54.91,15.4519,75.17,92.32,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8038.0,54.86,15.6068,75.13,94.56,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8039.0,54.78,15.3708,75.33,97.79,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8040.0,55.11,15.7912,75.67,110.77,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8041.0,54.98,15.57,75.33,99.28,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8042.0,55.17,15.7175,75.91,101.36,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8043.0,54.64,15.4519,75.58,92.19,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8044.0,54.87,15.4741,75.53,98.21,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8045.0,55.14,15.1495,75.73,96.73,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8046.0,55.14,15.2159,75.47,100.85,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8047.0,54.99,15.5405,75.46,102.38,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8048.0,55.11,15.0905,75.69,92.17,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,100.0,0,0,0,0,0
8049.0,55.17,15.3044,75.71,102.44,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,60.0,0,0,0,0,0
8050.0,55.38,15.5847,75.65,99.86,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,60.0,0,0,0,0,0
8051.0,36.05,13.1212,38.01,48.12,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8052.0,54.18,16.4403,37.74,170.95,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8053.0,55.29,15.4667,75.33,81.35,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8054.0,54.99,14.8914,75.57,97.56,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8055.0,54.94,14.8471,75.51,90.59,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8056.0,55.28,14.6996,75.5,92.8,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8057.0,54.77,15.1422,75.34,90.46,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8058.0,54.93,14.5964,75.52,69.46,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8059.0,55.15,14.9135,75.54,96.07,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8060.0,55.24,15.2971,75.59,103.92,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8061.0,54.77,15.3782,75.57,91.87,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8062.0,55.12,15.5405,75.57,92.22,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8063.0,55.35,15.1127,75.55,86.61,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8064.0,55.05,15.5552,75.51,99.49,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8065.0,55.42,15.2307,75.65,90.08,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8066.0,55.05,15.4962,75.76,98.4,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8067.0,55.42,15.4151,75.28,96.78,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8068.0,54.9,15.4298,75.53,97.29,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8069.0,54.74,15.3782,75.49,88.72,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8070.0,55.33,15.7101,75.53,101.6,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8071.0,54.98,15.7248,75.74,96.64,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8072.0,54.98,15.8945,75.2,90.8,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8073.0,54.84,15.4224,75.69,94.93,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8074.0,55.26,15.7839,75.53,94.04,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8075.0,55.18,15.8281,75.52,88.31,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8076.0,55.0,15.5552,75.99,87.92,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8077.0,55.22,15.9387,75.52,99.18,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8078.0,55.04,15.9977,75.18,89.12,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,0,0,0,0,0
8079.0,55.2,15.9019,75.62,96.82,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
8080.0,55.59,15.9535,75.84,83.62,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
8081.0,54.9,15.9019,75.52,85.74,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8082.0,54.81,16.1231,75.37,98.86,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8083.0,54.98,16.3665,75.3,91.11,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8084.0,55.46,16.3444,75.69,89.77,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8085.0,58.23,12.2435,24.28,43.36,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8086.0,60.11,1.6153,30.2,43.35,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8087.0,48.27,3.378,30.29,32.35,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8088.0,47.99,2.5741,28.63,37.28,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8089.0,32.26,12.2435,24.28,43.36,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8090.0,46.81,14.8619,64.21,163.14,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8091.0,56.83,17.2811,64.63,276.15,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8092.0,58.41,17.8785,61.24,282.43,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8093.0,59.21,17.5245,72.55,245.27,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8094.0,59.9,17.5319,75.38,241.67,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8095.0,59.73,16.9197,75.25,230.83,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8096.0,59.8,17.0303,74.2,221.17,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8097.0,60.7,17.495,74.27,236.67,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8098.0,60.68,17.4581,75.58,226.27,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8099.0,57.74,15.5478,85.33,197.23,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8100.0,58.68,16.9566,84.15,220.82,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8101.0,59.75,16.455,85.36,251.75,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8102.0,59.63,16.7058,85.11,221.64,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8103.0,59.41,15.747,84.56,201.49,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8104.0,60.17,16.5583,83.58,203.03,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8105.0,60.31,15.7248,84.95,222.42,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8106.0,59.77,15.57,84.57,184.5,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
8107.0,36.15,1.5046,30.46,86.58,0.0,5.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0,0,0,0,0
